,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,InventoryID,Description,ItemStatus,ItemClass,Type,ValuationMethod,PlanningMethod,PostingClass,TaxCategory,DefaultWarehouse,DefaultReceivingLocation,DefaultIssueLocation,BaseUnit,SalesUnit,PurchaseUnit,MfgDfltMarkFor,MakeToOrder,DefaultVendorIDUS,DefaultVendorIDCA,InvPlanningSource,EDGQBID,EDLQBID,EDGOldName,EDLOldName,PiecesOfMedia,PriceGroup,ItemHeight,ItemWidth,ItemIsMetric,VendorItemID,CycleID,SalesAccount,SalesSubAccount,SafetyStock,ReorderPoint,MinOrderQty,MaxOrderQty,LeadTime,ItemHeightText,ItemWidthText
,C1P659425X                    ,"659 MM X 425 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CAB-1626932403,80003C6A-1575994708,NULL,NULL,1,Custom,425,659,TRUE,NULL,101,40200,0,0,0,0,0,0,425,659
,C1P6701184LP+CX               ,"670 MM X 1184 MM LPD MEDIA W/ EXTRA CARBON, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001B97-1677609840,80004966-1677097810,NULL,NULL,1,Custom,1184,670,TRUE,NULL,101,40200,0,0,0,0,0,0,1184,670
,C1P6701184LPX                 ,"670 MM X 1184 MM 1 LPD MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001693-1636730977,8000465A-1642695116,NULL,NULL,1,Custom,1184,670,TRUE,NULL,101,40200,0,0,0,0,0,0,1184,670
,C1P670300X                    ,"670 MM X 300 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CAC-1626932404,80003DC0-1590763479,NULL,NULL,1,Custom,300,670,TRUE,NULL,101,40200,0,0,0,0,0,0,300,670
,C1P670400X                    ,"670 MM X 400 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CAD-1626932405,80003DBF-1590763459,NULL,NULL,1,Custom,400,670,TRUE,NULL,101,40200,0,0,0,0,0,0,400,670
,C1P675590X                    ,"675 MM X 590 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800017C9-1645461991,80004692-1645536293,NULL,NULL,1,Custom,590,675,TRUE,NULL,101,40200,0,0,0,0,0,0,590,675
,C1P685600                     ,"685 MM X 600 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CAE-1626932406,800036D2-1525869288,NULL,NULL,1,Custom,600,685,TRUE,NULL,101,40200,0,0,0,0,0,0,600,685
,3LP181/2213/4X                ,"18 1/2 X 21 3/4 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001E28-1689271602,80002F67-1454698026,NULL,NULL,4,Custom,21.75,18.5,FALSE,NULL,101,40100,0,0,0,0,0,0,21 3/4,18 1/2
,C1P810590                     ,"810 MM X 590 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CC4-1626932426,80003C4E-1575394221,NULL,NULL,1,Custom,590,810,TRUE,NULL,101,40200,0,0,0,0,0,0,590,810
,C1P813610                     ,"813 MM X 610 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CC5-1626932426,80003D77-1587144715,NULL,NULL,1,Oversize,610,813,TRUE,NULL,101,40200,0,0,0,0,0,0,610,813
,C1P83/4331/2                  ,"08 3/4 X 33 1/2 CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000A09-1626931799,800028D4-1405353108,NULL,NULL,1,Oversize,35.5,8.75,FALSE,NULL,101,40200,0,0,0,0,0,0,35 1/2,8 3/4
,C1P840400X                    ,"840 MM X 400 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CC6-1626932427,8000381D-1539623406,NULL,NULL,1,Custom,400,840,TRUE,NULL,101,40200,0,0,0,0,0,0,400,840
,C1P840600X                    ,"840 MM X 600 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80003779-1533049214,NULL,NULL,1,Custom,600,840,TRUE,NULL,101,40200,0,0,0,0,0,0,600,840
,C1P845325                     ,"845 MM X 325 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CC8-1626932429,8000331F-1490644776,NULL,NULL,1,Custom,325,845,TRUE,NULL,101,40200,0,0,0,0,0,0,325,845
,C1P850330                     ,"850 MM X 330 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CC9-1626932430,8000348E-1505916224,NULL,NULL,1,Custom,330,850,TRUE,NULL,101,40200,0,0,0,0,0,0,330,850
,C1P850330ACTUAL               ,"850 MM X 330 MM CARBON MEDIA , 1-PAD ACTUAL",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80003716-1528907929,NULL,NULL,1,Custom,330,850,TRUE,NULL,101,40200,0,0,0,0,0,0,330,850
,C1P850400                     ,"850 MM X 400 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80003C4F-1575394295,NULL,NULL,1,Custom,400,850,TRUE,NULL,101,40200,0,0,0,0,0,0,400,850
,C1P850400X                    ,"850 MM X 400 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001642-1635172037,80004AE4-1695051060,NULL,NULL,1,Custom,400,850,TRUE,NULL,101,40200,0,0,0,0,0,0,400,850
,C1P860330                     ,"860 MM X 330 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CCA-1626932431,80003381-1494428896,NULL,NULL,1,Custom,330,860,TRUE,NULL,101,40200,0,0,0,0,0,0,330,860
,C1P940305                     ,"940 MM X 305 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CD5-1626932441,80003CF6-1581521043,NULL,NULL,1,Oversize,305,940,TRUE,NULL,101,40200,0,0,0,0,0,0,305,940
,C1P940510                     ,"940 MM X 510 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CD6-1626932441,800037DF-1537906886,NULL,NULL,1,Oversize,510,940,TRUE,NULL,101,40200,0,0,0,0,0,0,510,940
,C1P950250X                    ,"950 MM X 250 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001786-1643811619,8000466E-1643814363,NULL,NULL,1,Custom,250,950,TRUE,NULL,101,40200,0,0,0,0,0,0,250,950
,C1P950390X                    ,"950 MM X 390 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001688-1636404318,80004581-1636467133,NULL,NULL,1,Custom,390,950,TRUE,NULL,101,40200,0,0,0,0,0,0,390,950
,C1P950400                     ,"950 MM X 400 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CD7-1626932442,80003684-1523452933,NULL,NULL,1,Oversize,400,950,TRUE,NULL,101,40200,0,0,0,0,0,0,400,950
,C1P970580X                    ,"970 MM X 580 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800016A5-1637084215,800045A4-1637087584,NULL,NULL,1,Custom,580,970,TRUE,NULL,101,40200,0,0,0,0,0,0,580,970
,C1P970590X                    ,"970 MM X 590 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800017D0-1645648013,8000469A-1645650177,NULL,NULL,1,Custom,590,970,TRUE,NULL,101,40200,0,0,0,0,0,0,590,970
,C1P978400X                    ,"978 MM X 400 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CD8-1626932443,8000381E-1539623457,NULL,NULL,1,Oversize,400,978,TRUE,NULL,101,40200,0,0,0,0,0,0,400,978
,C1P980300X                    ,"980 MM X 300 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001E95-1696444515,80004AF6-1696352596,NULL,NULL,1,Custom,300,980,TRUE,NULL,101,40200,0,0,0,0,0,0,300,980
,C1P980592X                    ,"980 MM X 592 MM CARBON, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CD9-1626932444,80003C6B-1575994775,NULL,NULL,1,Oversize,592,980,TRUE,NULL,101,40200,0,0,0,0,0,0,592,980
,V8-DM2-29.5X26 TOP BOTTOM ALUM,CYCLE 21  29.5 X 26 TOP AND BOTTOM FOR V8-DM 2.0 UNIT ALUMINUM,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80004DE1-1728478207,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,C1P595595X                    ,"595 MM X 595 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000C9F-1626932392,80003A69-1558020377,NULL,NULL,1,Custom,595,595,TRUE,NULL,101,40200,0,0,0,0,0,0,595,595
,C1P595895                     ,"595 MM X 895 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,8000199E-1251222183,NULL,NULL,1,Custom,895,595,TRUE,NULL,101,40200,0,0,0,0,0,0,895,595
,C1P595895X                    ,"595 MM X 895 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CA0-1626932393,NULL,NULL,NULL,1,Custom,895,595,TRUE,NULL,101,40200,0,0,0,0,0,0,895,595
,C1P685735X                    ,"685 MM X 735 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CAF-1626932407,80003A9D-1559743483,NULL,NULL,1,Custom,735,685,TRUE,NULL,101,40200,0,0,0,0,0,0,735,685
,C1P690542                     ,"690 MM X 542 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CB0-1626932408,80003955-1550849477,NULL,NULL,1,Custom,542,690,TRUE,NULL,101,40200,0,0,0,0,0,0,542,690
,C1P7001200                    ,"700 MM X 1200 MM CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CB1-1626932408,80003E44-1596026135,NULL,NULL,1,Custom,1200,700,TRUE,NULL,101,40200,0,0,0,0,0,0,1200,700
,C1P700345X                    ,"700 MM X 345 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000CB2-1626932409,80003C69-1575994648,NULL,NULL,1,Custom,345,700,TRUE,NULL,101,40200,0,0,0,0,0,0,345,700
,C1P700590X                    ,"700 MM X 590 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800016A4-1637084151,800045A3-1637087523,NULL,NULL,1,Custom,590,700,TRUE,NULL,101,40200,0,0,0,0,0,0,590,700
,C1P710350X                    ,"710 MM X 350 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001B9A-1677686014,800049BF-1680618398,NULL,NULL,1,Custom,350,710,TRUE,NULL,101,40200,0,0,0,0,0,0,350,710
,C1P710355X                    ,"710 MM X 355 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001F7A-1708555409,80004BFA-1708613785,NULL,NULL,1,Custom,355,710,TRUE,NULL,101,40200,0,0,0,0,0,0,355,710
,3LP093/4293/4X                ,"09 3/4 X 29 3/4 LPD, ALUMINUM FRAME, W/3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000381-1626929223,80002EE5-1454084680,NULL,NULL,4,Custom,29.75,9.75,FALSE,NULL,101,40100,0,0,0,0,0,0,29 3/4,9 3/4
,C1P3420                       ,"34 X 20 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000C18-1626932272,80003E5D-1596804534,NULL,NULL,1,Custom,20,34,FALSE,NULL,101,40200,0,0,0,0,0,0,20,34
,C1P345390                     ,"345 MM X 390 MM CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000C1D-1626932276,8000350B-1508933454,NULL,NULL,1,Custom,390,345,TRUE,NULL,101,40200,0,0,0,0,0,0,390,345
,C1P36191/2X                   ,"36 X 19 1/2 CARBON MEDIA , 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001DC2-1684178391,80004AAF-1692015170,NULL,NULL,1,Custom,19.5,36,FALSE,NULL,101,40200,0,0,0,0,0,0,19 1/2,36
,C1P371/424                    ,"37 1/4 X 24 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800019E6-1660861060,800049FA-1681908679,NULL,NULL,1,Custom,24,37.25,FALSE,NULL,101,40200,0,0,0,0,0,0,24,37 1/4
,C1P3908                       ,"39 X 08 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001ABE-1668789808,NULL,C1P398,NULL,1,Custom,8,39,FALSE,NULL,101,40200,0,0,0,0,0,0,8,39
,C1P418900X                    ,"418 MM X 900 MM CRBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,8000154B-1630277748,800043AD-1625512772,NULL,NULL,1,Custom,900,418,TRUE,NULL,101,40200,0,0,0,0,0,0,900,418
,C1P4808                       ,"48 X 08 CARBON MEDIA, 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001DA5-1682434466,NULL,C1P488,NULL,1,Custom,8,48,FALSE,NULL,101,40200,0,0,0,0,0,0,8,48
,C1P592879X                    ,"592 MM X 879 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000C9C-1626932390,800037E5-1538055569,NULL,NULL,1,Custom,879,592,TRUE,NULL,101,40200,0,0,0,0,0,0,879,592
,C1P592980X                    ,"592 MM X 980 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000C9D-1626932391,80003BA4-1569348336,NULL,NULL,1,Custom,980,592,TRUE,NULL,101,40200,0,0,0,0,0,0,980,592
,C1P595295X                    ,595 MM X 295 MM X CARBON MEDIA 1-PAD,AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000C9E-1626932392,80003A6A-1558020397,NULL,NULL,1,Custom,295,595,TRUE,NULL,101,40200,0,0,0,0,0,0,295,595
,C1P595400X                    ,"595 MM X 400 MM CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001643-1635186013,800033A6-1495806570,NULL,NULL,1,Custom,400,595,TRUE,NULL,101,40200,0,0,0,0,0,0,400,595
,C1P303/424                    ,"30 3/4 X 24 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,8000156C-1630525409,NULL,NULL,NULL,1,Custom,24,30.75,FALSE,NULL,101,40200,0,0,0,0,0,0,24,30 3/4
,C1P303/4241/2                 ,"30 3/4 X 24 1/2 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800018BB-1651593315,80004743-1654532686,NULL,NULL,1,Custom,24.5,30.75,FALSE,NULL,101,40200,0,0,0,0,0,0,24 1/2,30 3/4
,C1P303/425                    ,"30 3/4 X 25 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80002066-1717437912,NULL,NULL,NULL,1,Custom,10,30.75,FALSE,NULL,101,40200,0,0,0,0,0,0,10,30 3/4
,C1P303/491/4                  ,DO NOT USE,IN,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800016E9-1638464682,800045D5-1637681948,NULL,NULL,1,Custom,9.25,30.75,FALSE,NULL,101,40200,0,0,0,0,0,0,9 1/4,30 3/4
,C1P303/491/4X                 ,"30 3/4 X 09 1/4 CARBON MEDIA , 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800021D8-1729021766,80004DAC-1727360257,NULL,NULL,1,Oversize,9.25,30.75,FALSE,NULL,101,40200,0,0,0,0,0,0,9 1/4,30 3/4
,C1P303/820                    ,"30 3/8 X 20 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800018BE-1651593996,80004747-1654533059,NULL,NULL,1,Custom,20,30.375,FALSE,NULL,101,40200,0,0,0,0,0,0,20,30 3/8
,C1P3030                       ,"30 X 30 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000BCB-1626932203,800010D7-1171636552,NULL,NULL,1,Custom,30,30,FALSE,NULL,101,40200,0,0,0,0,0,0,30,30
,C1P3032                       ,"30 X 32 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000BCC-1626932204,80001841-1238683564,NULL,NULL,1,Custom,32,30,FALSE,NULL,101,40200,0,0,0,0,0,0,32,30
,C1P3032X                      ,"30 X 32 CARBON MEDIA , 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000BCD-1626932205,80004077-1609877144,NULL,NULL,1,Custom,32,30,FALSE,NULL,101,40200,0,0,0,0,0,0,32,30
,C1P3033                       ,"30 X 33 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000BCB-1626932203,800010D7-1171636552,NULL,NULL,1,Custom,33,30,FALSE,NULL,101,40200,0,0,0,0,0,0,33,30
,C1P3036                       ,"30 X 36 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000BCE-1626932206,80001839-1237923494,NULL,NULL,1,Oversize,36,30,FALSE,NULL,101,40200,0,0,0,0,0,0,36,30
,C1P31151/2X                   ,"31 X 15 1/2 CARBON MEDIA, 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001801-1647467354,80003271-1481048277,NULL,NULL,1,Custom,15.5,31,FALSE,NULL,101,40200,0,0,0,0,0,0,15 1/2,31
,C1P3116                       ,"31 X 16 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800019E0-1660859713,8000121F-1181134309,NULL,NULL,1,Custom,16,31,FALSE,NULL,101,40200,0,0,0,0,0,0,16,31
,C1P3118                       ,"31 X 18 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000BDA-1626932216,80000DE3-1171040388,NULL,NULL,1,Custom,18,31,FALSE,NULL,101,40200,0,0,0,0,0,0,18,31
,C1P3120                       ,"31 X 20 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800018C7-1651671537,80002887-1401807805,NULL,NULL,1,Custom,20,31,FALSE,NULL,101,40200,0,0,0,0,0,0,20,31
,C1P31231/4X                   ,"31 X 23 1/4 CARBON MEDIA , 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,800028D7-1405434001,NULL,NULL,1,Custom,23.25,31,FALSE,NULL,101,40200,0,0,0,0,0,0,23 1/4,31
,C1P31233/4X                   ,"31 X 23 3/4 CARBON MEDIA , 1-PAD EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000BDB-1626932217,8000225B-1339166419,NULL,NULL,1,Custom,23.75,31,FALSE,NULL,101,40200,0,0,0,0,0,0,23 3/4,31
